Id,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,AnswerCount,CommentCount,FavoriteCount
"74322","2020-05-17 04:02:18","74324","0","14","<neural-network><deep-learning><math><cost-function>","1","0",""
"74328","2020-05-17 06:58:47","79984","-3","207","<neural-network><deep-learning><backpropagation><cost-function><math>","2","1",""
"74331","2020-05-17 07:47:11","","0","53","<classification><vector-space-models>","1","0",""
"74338","2020-05-17 09:53:06","","1","11","<classification><multilabel-classification>","0","0",""
"74339","2020-05-17 09:53:23","","0","48","<machine-learning><neural-network><hyperparameter-tuning>","2","6",""
"74340","2020-05-17 09:54:41","","2","14","<neural-network><time-series><training><terminology>","0","0",""
"74341","2020-05-17 10:07:03","74343","5","237","<regularization>","1","0","2"
"74344","2020-05-17 11:43:24","","8","128","<machine-learning><random-forest><decision-trees><reinforcement-learning><game>","1","5","3"
"74345","2020-05-17 12:34:49","","0","103","<data-mining><text-mining><orange><orange3><corpus>","1","2",""
"74347","2020-05-17 14:36:00","74350","2","23","<machine-learning><python><keras><tensorflow><overfitting>","1","0",""
"74351","2020-05-17 15:15:41","","7","861","<xgboost><cross-validation><lightgbm><early-stopping>","2","0","2"
"74353","2020-05-17 15:28:33","","0","24","<random-forest><decision-trees><visualization>","0","0",""
"74355","2020-05-17 17:04:30","","2","35","<machine-learning><time-series><forecasting>","1","1",""
"74356","2020-05-17 17:25:39","","1","52","<machine-learning><ai><research>","1","1",""
"74360","2020-05-17 19:11:57","","1","49","<keras><lstm><sequence-to-sequence><attention-mechanism>","1","0",""
"74361","2020-05-17 21:13:03","","0","11","<python><time-series><data-mining><statistics><data-analysis>","0","0",""
"74362","2020-05-17 21:35:57","","0","24","<nlp><pandas><preprocessing><python-3.x>","1","0",""
"74363","2020-05-17 22:07:26","","3","21","<matplotlib><f1score>","1","0",""
"74364","2020-05-17 22:27:58","74366","2","56","<scikit-learn><random-forest><multilabel-classification><one-hot-encoding>","1","1",""
"74367","2020-05-18 01:28:59","","0","24","<machine-learning><natural-language-process><audio-recognition>","0","3",""
"74368","2020-05-18 03:16:00","","1","24","<machine-learning><neural-network><deep-learning><random-forest><distributed>","0","0",""
"74371","2020-05-18 05:15:12","","2","18","<forecasting><arima>","0","0",""
"74372","2020-05-18 05:15:42","","0","394","<tensorflow><attention-mechanism><gru><encoder>","1","0",""
"74374","2020-05-18 07:10:29","74383","1","95","<linear-regression><regularization><learning-rate><ridge-regression><lasso>","1","1",""
"74378","2020-05-18 08:09:45","74380","1","26","<machine-learning><python><classification><missing-data>","1","0",""
"74382","2020-05-18 08:46:45","","0","16","<python><deep-learning><image-segmentation>","0","0",""
"74386","2020-05-18 09:27:49","74388","1","146","<training><class-imbalance>","1","0",""
"74391","2020-05-18 11:23:53","","2","78","<machine-learning><python><classification><missing-data><data-imputation>","3","0",""
"74394","2020-05-18 02:00:44","74395","2","98","<machine-learning><tensorflow><octave>","1","3",""
"74396","2020-05-18 12:59:08","","0","123","<python><scikit-learn><predictive-modeling><logistic-regression><spyder>","1","1",""
"74397","2020-05-18 13:17:30","","1","17","<machine-learning><deep-learning><ranking>","0","0",""
"74398","2020-05-18 13:33:22","","0","30","<correlation><descriptive-statistics><bias><historgram><causalimpact>","0","3",""
"74399","2020-05-18 13:46:00","","0","9","<machine-learning>","0","0",""
"74400","2020-05-18 13:55:02","74407","0","20","<machine-learning><classification><feature-engineering><categorical-data>","1","0",""
"74404","2020-05-18 14:50:18","","1","7","<binary><matrix-factorisation><fuzzy-logic>","0","0",""
"74406","2020-05-18 15:59:56","","0","78","<keras><tensorflow><multi-output>","0","3",""
"74408","2020-05-18 16:22:30","","0","36","<image-classification><object-detection>","1","0",""
"74411","2020-05-18 17:24:57","","3","163","<pandas><scipy><sparse>","0","0",""
"74413","2020-05-18 18:19:48","","0","34","<machine-learning><nlp><similarity>","2","3",""
"74416","2020-05-18 19:02:37","","0","24","<machine-learning><classification><cnn><image-classification><computer-vision>","0","0",""
"74417","2020-05-18 19:38:05","","1","33","<machine-learning><random-forest><preprocessing><normalization>","0","3",""
"74419","2020-05-18 20:16:38","74424","1","221","<keras><scikit-learn><evaluation>","1","0",""
"74420","2020-05-18 20:20:09","","1","13","<deep-learning><time-series><lstm><rnn>","0","0",""
"74426","2020-05-19 00:08:36","","1","55","<data-mining><dataframe><data-analysis>","1","0",""
"74427","2020-05-19 00:23:38","74492","1","55","<neural-network><deep-learning><classification><graph-neural-network>","1","0",""
"74428","2020-05-19 01:11:06","","2","21","<machine-learning><data-mining><statistics><unsupervised-learning>","1","1",""
"74429","2020-05-19 01:28:19","74453","0","102","<deep-learning><cnn><convolution>","1","0",""
"74430","2020-05-19 01:45:12","","0","23","<machine-learning><python><data-mining><clustering>","0","1",""
"74431","2020-05-19 01:53:46","74433","1","93","<k-nn>","1","0","1"
"74436","2020-05-19 06:32:49","74468","1","39","<machine-learning><r><dataset><data><data-science-model>","2","3",""
"74440","2020-05-19 07:28:19","","0","26","<python><pandas><csv><json>","0","1",""
"85229","2020-11-11 00:23:27","","0","36","<deep-learning><dataset>","1","2",""
"85231","2020-11-11 01:43:49","","1","25","<nlp><time-series><data-mining><sequential-pattern-mining>","1","0",""
"85232","2020-11-11 04:14:26","","0","9","<keras><python-3.x><data-augmentation>","0","0",""
"85235","2020-11-11 08:25:57","","0","5","<data><sql><tools><google><google-data-studio>","0","0","1"
"85237","2020-11-11 09:56:46","","0","9","<time-series>","0","0",""
"85238","2020-11-11 10:17:37","","2","100","<feature-selection><xgboost><logistic-regression><boruta>","1","0","1"
"85239","2020-11-11 10:50:49","","0","5","<powerbi>","0","0",""
"85242","2020-11-11 11:24:07","","3","45","<machine-learning><neural-network><feature-selection><random-forest><explainable-ai>","2","0","1"
"85246","2020-11-11 13:40:40","85269","2","51","<machine-learning><classification>","1","0",""
"85247","2020-11-11 13:43:41","85272","1","32","<machine-learning><python><scikit-learn><random-forest><data>","1","0",""
"85249","2020-11-11 14:54:00","","0","24","<machine-learning><python><clustering><machine-learning-model><k-means>","1","0",""
"85251","2020-11-11 15:43:41","","0","8","<machine-learning><similarity><image><semantic-similarity><hashing-trick>","0","0",""
"85255","2020-11-11 16:58:01","","1","29","<svm><gradient-descent>","0","0",""
"85256","2020-11-11 17:02:01","85264","1","30","<classification><roc>","1","0",""
"85262","2020-11-11 20:45:08","","0","37","<pandas><statistics><data-cleaning><sas>","2","1",""
"85268","2020-11-11 23:42:45","","0","18","<r><clustering><visualization><k-means>","1","0",""
"85274","2020-11-12 02:20:07","","1","8","<machine-learning><nlp><text-mining><named-entity-recognition><ner>","0","0",""
"85275","2020-11-12 02:30:57","","0","7","<image-classification>","0","0",""
"85276","2020-11-12 02:52:45","","0","12","<python><pandas>","0","0",""
"85277","2020-11-12 04:18:43","","1","9","<time-series><bayesian>","0","0",""
"85282","2020-11-12 06:18:37","","0","20","<machine-learning><python><deep-learning><feature-engineering><feature-reduction>","0","2",""
"85283","2020-11-12 08:40:45","","1","27","<machine-learning><python><scikit-learn><svm><cross-validation>","1","0",""
"85285","2020-11-12 09:16:40","","1","19","<neural-network><dimensionality-reduction><graphs><features><graph-neural-network>","0","0",""
"85287","2020-11-12 10:56:27","85317","0","33","<deep-learning><dataset><computer-vision><validation>","1","1",""
"85288","2020-11-12 11:07:16","","0","15","<machine-learning><tensorflow><machine-learning-model><object-detection><java>","0","0",""
"85290","2020-11-12 11:43:32","","1","24","<predictive-modeling><statistics><linear-regression>","1","2",""
"85292","2020-11-12 12:45:28","85295","1","23","<deep-learning><machine-learning-model><training><dimensionality-reduction><features>","1","0",""
"85293","2020-11-12 12:53:09","","0","13","<python><pattern-recognition>","1","0",""
"85296","2020-11-12 14:11:10","","1","36","<regression><linear-regression>","1","0",""
"85297","2020-11-12 14:14:17","","0","30","<neural-network><deep-learning><training>","2","1",""
"85301","2020-11-12 15:31:37","","1","36","<neural-network><nlp><transformer><sequence-to-sequence><attention-mechanism>","1","0",""
"85305","2020-11-12 16:45:48","","1","21","<time-series><clustering>","1","0",""
"85306","2020-11-12 17:14:17","","4","61","<deep-learning><yolo>","1","2",""
"74442","2020-05-19 08:03:27","74445","5","649","<python><scikit-learn><linear-regression><statsmodels>","1","2",""
"74443","2020-05-19 08:06:05","","0","28","<predictive-modeling><statistics><linear-regression>","0","1",""
"74444","2020-05-19 09:19:27","","0","103","<python><scikit-learn><transformer>","1","0",""
"74447","2020-05-19 09:36:39","","1","152","<time-series><predictive-modeling><lstm><cross-validation>","3","2",""
"74448","2020-05-19 09:40:20","","0","11","<data><sql><descriptive-statistics><aggregation>","1","0",""
"74449","2020-05-19 09:45:20","74452","3","60","<machine-learning><deep-learning><classification><data-mining><statistics>","1","2",""
"74450","2020-05-19 09:48:20","74509","4","154","<statistics><feature-engineering><feature-extraction><bayesian>","2","3","1"
"74455","2020-05-19 11:57:34","74457","0","22","<nlp><machine-learning-model><probability>","1","2",""
"74456","2020-05-19 12:04:04","","0","19","<clustering><similarity><similar-documents>","2","0",""
"74458","2020-05-19 13:15:32","","0","5","<time-series><model-selection>","0","1",""
"74460","2020-05-19 13:28:20","","1","42","<machine-learning><neural-network><softmax>","3","0",""
"74462","2020-05-19 13:53:26","","0","23","<deep-learning><tensorflow><cnn><loss-function><domain-adaptation>","0","0",""
"74463","2020-05-19 13:54:22","","0","10","<python><deep-learning><computer-vision><opencv>","0","0",""
"74465","2020-05-19 14:50:02","74486","2","685","<classification><feature-selection>","1","0",""
"74467","2020-05-19 14:55:23","74470","0","44","<keras><training><loss-function>","2","0",""
"74469","2020-05-19 15:06:43","","1","59","<machine-learning><scikit-learn><grid-search>","2","0",""
"74474","2020-05-19 15:36:56","","0","25","<keras><cnn>","1","0",""
"74479","2020-05-19 17:04:02","","1","19","<machine-learning><lstm><bigdata><feature-engineering><preprocessing>","1","0","0"
"74480","2020-05-19 17:23:41","","1","13","<machine-learning><deep-learning>","0","0",""
"74482","2020-05-19 17:48:52","","0","16","<machine-learning><prediction><sequence>","0","0",""
"74484","2020-05-19 17:58:44","","0","10","<machine-learning><tensorflow><loss-function><recurrent-neural-net><speech-to-text>","0","0",""
"74488","2020-05-19 19:26:32","","1","19","<xgboost><gradient-descent><boosting>","0","1",""
"74490","2020-05-19 19:56:02","","3","39","<neural-network><deep-learning><reinforcement-learning><training><features>","0","0",""
"74491","2020-05-19 20:32:27","","0","122","<time-series>","2","0",""
"74493","2020-05-19 21:19:42","","0","28","<python><kernel><gaussian>","0","0",""
"74498","2020-05-20 02:03:39","","0","7","<machine-learning><time-series><forecasting><arima><statsmodels>","0","0",""
"74500","2020-05-20 03:21:47","","2","325","<python><keras><graphs>","1","1","1"
"74502","2020-05-20 04:54:13","74510","1","45","<recommender-system><beginner>","1","0",""
"74503","2020-05-20 05:10:08","","0","24","<lstm><word-embeddings><natural-language-process><recurrent-neural-net><attention-mechanism>","1","0",""
"74505","2020-05-20 06:06:51","","0","14","<machine-learning><statistics><non-parametric><anova>","1","0",""
"74508","2020-05-20 07:42:38","75042","1","68","<outlier><sql>","1","7",""
"74512","2020-05-20 08:39:16","","1","30","<tensorflow>","0","0",""
"74513","2020-05-20 09:45:10","","0","22","<machine-learning><nlp><machine-learning-model><ml>","2","1",""
"74515","2020-05-20 10:15:37","","2","197","<python><nlp><transfer-learning>","1","0",""
"74516","2020-05-20 10:22:21","74522","5","69","<machine-learning><dataset>","1","2","1"
"74518","2020-05-20 12:19:40","","0","13","<neural-network><deep-learning><cnn><coursera>","0","0","1"
"74519","2020-05-20 12:31:30","","0","9","<regression><missing-data>","0","0",""
"74520","2020-05-20 12:36:58","","3","42","<bigdata><anomaly-detection><sensors>","1","3","1"
"85310","2020-11-12 18:43:50","","1","28","<python><keras><tensorflow>","0","0",""
"85311","2020-11-12 19:35:08","","0","13","<machine-learning><feature-engineering>","1","0",""
"85314","2020-11-12 19:55:24","85316","1","28","<numpy>","1","0",""
"85322","2020-11-12 22:11:58","","0","11","<feature-selection><cross-validation><feature-scaling>","0","0",""
"85327","2020-11-12 23:35:33","","0","4","<scikit-learn><decision-trees><interpretation>","0","0",""
"85328","2020-11-13 01:23:52","","0","12","<classification><tensorflow><nlp><pytorch><question-answering>","1","0",""
"85330","2020-11-13 02:01:35","85332","1","47","<machine-learning><python><r><clustering><visualization>","2","1",""
"85331","2020-11-13 03:40:38","","1","12","<machine-learning><data><data-science-model><multiclass-classification><marketing>","0","0",""
"85334","2020-11-13 08:05:43","85343","0","17","<machine-learning><data><data-science-model><interpretation><usecase>","1","0",""
"85335","2020-11-13 08:14:40","85350","3","131","<deep-learning><training><loss-function><optimization><learning-rate>","1","0","1"
"85337","2020-11-13 09:13:05","","0","17","<machine-learning><cnn><pooling>","1","0",""
"85338","2020-11-13 09:14:29","","0","16","<feature-engineering><feature-reduction>","2","0",""
"85340","2020-11-05 22:30:35","85342","3","27","<python><keras><deep-learning><time-series><loss-function>","2","6",""
"85347","2020-11-13 10:52:57","","0","14","<object-detection>","1","0",""
"85351","2020-11-13 11:25:37","","0","26","<svm><cross-validation><overfitting>","0","2",""
"85352","2020-11-13 11:55:33","","0","19","<python><pandas>","1","0",""
"85353","2020-11-13 12:10:24","","0","27","<prediction><data.table>","0","0",""
"85354","2020-11-13 12:16:10","","0","13","<classification><random-forest><probability><binary><confidence>","0","0",""
"85355","2020-11-13 12:37:01","85359","0","25","<python><deep-learning><keras><regression>","1","0",""
"85356","2020-11-13 12:43:47","","0","21","<python><nlp><dataset>","0","0",""
"85357","2020-11-13 12:47:35","","0","13","<nlp><lstm><pytorch><ngrams>","0","0",""
"85358","2020-11-13 12:54:30","85362","9","706","<machine-learning><reinforcement-learning><active-learning><difference>","2","1","4"
"85363","2020-11-13 15:03:27","","0","8","<machine-learning><time-series>","0","0",""
"85364","2020-11-13 15:32:28","","0","11","<classification><feature-selection><feature-engineering>","0","0",""
"85365","2020-11-13 15:37:21","","1","19","<classification><feature-engineering><categorical-data>","1","0",""
"85366","2020-11-13 16:55:39","85369","0","63","<neural-network><cnn>","2","0",""
"85367","2020-11-13 17:05:21","85372","0","31","<nlp><transfer-learning>","1","0",""
"85371","2020-11-13 17:42:32","","0","17","<r><clustering><dimensionality-reduction><hierarchical-data-format>","0","0",""
"85373","2020-11-13 18:28:23","85375","0","25","<neural-network><tensorflow>","1","0",""
"85376","2020-11-13 19:20:33","","0","5","<python><azure-ml><automl>","0","0",""
"85379","2020-11-13 19:39:25","","0","22","<machine-learning><python><grid-search>","0","5",""
"85380","2020-11-13 19:45:21","","1","35","<machine-learning><python><deep-learning><data-cleaning><data-science-model>","1","2",""
"85384","2020-11-13 20:30:16","","1","20","<machine-learning><python><cnn>","1","0",""
"85385","2020-11-13 20:56:43","","1","10","<word-embeddings><python-3.x><transformer>","0","0",""
"85388","2020-11-13 21:23:05","","1","26","<machine-learning><bayesian-networks>","0","2",""
"85389","2020-11-13 21:58:00","","0","26","<neural-network><deep-learning><inceptionresnetv2>","2","0",""
"85391","2020-11-13 22:01:10","","0","16","<python><computer-vision><object-detection><opencv>","1","0",""
"85392","2020-11-13 22:11:15","","0","22","<feature-selection><variance>","1","0",""
"74523","2020-05-20 13:22:04","","0","39","<machine-learning><python><classification><scikit-learn>","1","0",""
"74525","2020-05-20 13:43:21","74529","2","82","<deep-learning><transformer><attention-mechanism>","1","0",""
"74528","2020-05-20 13:55:15","","0","27","<machine-learning><deep-learning><nlp><cnn><lstm>","0","0",""
"74531","2020-05-20 15:10:47","","0","15","<classification><logistic-regression><aggregation>","0","0",""
"74536","2020-05-20 16:01:10","","1","32","<decision-trees><explainable-ai><predictor-importance><shap>","0","0","1"
"74539","2020-05-20 16:20:53","","1","110","<decision-trees><machine-learning-model><accuracy>","2","4",""
"74545","2020-05-20 17:02:21","74548","0","40","<machine-learning><python><nltk>","1","0",""
"74547","2020-05-20 17:26:19","","1","14","<machine-learning><neural-network><reinforcement-learning><genetic-algorithms>","1","0",""
"74550","2020-05-20 19:38:40","","0","32","<machine-learning><keras>","3","0",""
"74556","2020-05-20 22:00:44","74570","0","20","<time-series><pandas>","1","2",""
"74557","2020-05-20 22:41:23","","0","36","<dataset><data><experiments>","0","6",""
"74563","2020-05-21 01:17:23","","0","30","<dataset><cnn>","1","0",""
"74564","2020-05-21 01:51:35","","2","38","<random-forest><decision-trees><cart>","1","0",""
"74567","2020-05-21 04:30:15","","0","134","<machine-learning><neural-network><lstm><feature-selection><feature-engineering>","1","0",""
"74571","2020-05-21 07:04:37","","1","186","<xgboost><grid-search>","1","2",""
"74574","2020-05-21 07:43:15","","2","37","<visualization><ggplot2>","3","0",""
"74575","2020-05-21 07:57:29","","3","110","<python><clustering><data-science-model><similarity><text-classification>","1","1",""
"74576","2020-05-21 09:18:13","","1","55","<machine-learning><python><nlp><data-science-model><word2vec>","0","6","1"
"74578","2020-05-21 09:26:09","","0","17","<classification><regression><random-forest><xgboost><recommender-system>","0","0",""
"74579","2020-05-21 09:43:14","74599","2","45","<machine-learning>","1","3",""
"74583","2020-05-21 11:33:47","74589","1","25","<python><neural-network><tensorflow><training><data-science-model>","1","0",""
"74584","2020-05-21 11:35:46","","4","43","<machine-learning><python><scikit-learn><dataset><data-cleaning>","1","1",""
"74587","2020-05-21 12:10:20","","4","24","<machine-learning><data-cleaning><feature-engineering><preprocessing>","1","0","1"
"74588","2020-05-21 12:06:23","74699","0","37","<python><training><q-learning>","1","2",""
"74592","2020-05-21 13:10:26","","1","25","<r>","0","0",""
"74593","2020-05-21 13:15:41","","1","42","<neural-network><deep-learning><convolution>","0","0","1"
"74594","2020-05-21 13:39:11","","0","8","<neural-network><convnet><pruning>","0","0",""
"74595","2020-05-21 13:40:45","","0","39","<python><keras><time-series><lstm><overfitting>","0","0","1"
"74596","2020-05-21 13:44:51","","1","53","<machine-learning><neural-network><deep-learning><data-mining><feature-selection>","0","0",""
"74598","2020-05-21 14:27:11","","1","95","<bert>","0","0",""
"74602","2020-05-21 15:37:57","","1","76","<python><pandas><visualization><matplotlib>","1","1",""
"74603","2020-05-21 15:43:06","","0","24","<deep-learning><pytorch><categorical-data><autoencoder><categorical-encoding>","0","0",""
"74604","2020-05-21 15:59:09","","0","33","<python><pandas><dataframe>","1","1",""
"74605","2020-05-21 16:06:17","","0","14","<machine-learning><graphs><search>","0","0",""
"74606","2020-05-21 16:06:36","","3","42","<time-series><clustering>","1","0","1"
"74607","2020-05-21 17:03:16","","1","13","<neural-network><predictive-modeling><prediction><normalization>","0","2",""
"74610","2020-05-21 17:57:36","","2","67","<decision-trees>","2","2",""
"74611","2020-05-21 18:02:08","","0","54","<neural-network><classification><pytorch><multilabel-classification>","0","0",""
"74613","2020-05-21 18:26:28","","1","12","<natural-language-process><text-classification>","0","0",""
"74614","2020-05-21 18:42:27","","0","18","<machine-learning><classification><regression><predictive-modeling><feature-engineering>","0","4",""
"74615","2020-05-21 18:49:15","","0","25","<machine-learning><regression><machine-learning-model>","1","0",""
"74619","2020-05-21 19:43:16","","0","9","<dataset><bigdata>","0","0",""
"74620","2020-05-21 19:45:50","74637","1","670","<machine-learning><visualization><matplotlib>","1","1",""
"74621","2020-05-21 19:47:10","","0","12","<machine-learning><classification><topic-model>","0","0",""
"74627","2020-05-21 22:52:18","","0","15","<dataset><data><bigdata>","1","1",""
"74630","2020-05-22 03:14:07","","0","33","<deep-learning><keras><tensorflow><image-classification><loss-function>","0","0",""
"65678","2020-01-01 01:07:22","","0","60","<machine-learning><deep-learning><data-mining><statistics><logistic-regression>","0","7",""
"65680","2020-01-01 07:53:47","","1","43","<python><k-means><image-segmentation>","1","1",""
"65684","2020-01-01 11:27:44","","3","298","<r><random-forest><bigdata>","2","2","1"
"65686","2020-01-01 13:56:11","","1","123","<computer-vision><image-recognition><vae>","0","0","1"
"65688","2020-01-01 16:17:40","","2","85","<machine-learning><neural-network><deep-learning><keras><nlp>","1","0",""
"65689","2020-01-01 16:21:10","","1","218","<scikit-learn><pipelines>","1","0",""
"65691","2020-01-01 16:39:17","","0","38","<classification><scikit-learn>","1","0",""
"65692","2020-01-01 16:56:36","65939","5","61","<classification><predictive-modeling>","3","0",""
"65693","2020-01-01 17:03:52","","9","162","<classification><dataset><labels>","3","3","1"
"65696","2020-01-01 19:12:38","","2","133","<machine-learning><classification><dataset><linearly-separable>","1","1",""
"65697","2020-01-01 19:18:35","","0","86","<python><pandas>","0","2",""
"65698","2020-01-01 19:20:23","","2","33","<classification><regression>","1","0",""
"65699","2020-01-01 19:35:34","","2","71","<machine-learning><ranking>","1","2",""
"65704","2020-01-02 03:19:39","","2","52","<machine-learning><python><regression><data-science-model><normalization>","1","0",""
"65707","2020-01-02 06:53:33","67148","2","459","<machine-learning><machine-learning-model><ai><deepmind>","2","2","1"
"65712","2020-01-02 08:40:20","","3","135","<lstm><gru>","1","2",""
"65718","2020-01-02 10:23:57","65782","2","364","<machine-learning><deep-learning><data-mining><predictive-modeling><sampling>","2","0",""
"65719","2020-01-02 10:25:57","","1","609","<anaconda><spacy><python-3.x>","1","0",""
"65720","2020-01-02 10:35:02","","1","33","<r>","0","0",""
"65721","2020-01-02 10:43:05","","1","638","<machine-learning><classification><keras><tensorflow><loss-function>","1","0",""
"65725","2020-01-02 11:36:26","66116","2","190","<machine-learning><python><predictive-modeling><ensemble>","1","0",""
"65726","2020-01-02 12:14:57","65728","3","42","<cnn><learning>","1","0",""
"85398","2020-11-13 23:56:41","85410","4","58","<pca>","1","1","3"
"85401","2020-11-14 01:22:50","85412","0","17","<data><data-cleaning><preprocessing>","1","0",""
"85404","2020-11-14 02:29:30","","0","21","<neural-network><nlp><word-embeddings>","0","0",""
"85409","2020-11-14 07:04:53","85446","4","129","<python><keras><tensorflow><gradient-descent>","2","0",""
"85411","2020-11-14 08:33:51","","1","40","<tensorflow><word2vec>","1","0",""
"85413","2020-11-14 12:22:29","","2","77","<recommender-system><metric>","2","0","1"
"85414","2020-11-14 13:12:38","","1","21","<classification><svm>","1","0",""
"85415","2020-11-14 13:29:49","","1","19","<keras><tensorflow><time-series><lstm>","1","0",""
"85420","2020-11-14 15:46:33","","0","29","<neural-network><logistic-regression>","1","0",""
"85423","2020-11-14 19:01:00","","0","29","<recommender-system><evaluation><ndcg><movielens>","1","3",""
"85426","2020-11-14 20:04:19","","0","16","<machine-learning><neural-network><hyperparameter-tuning>","1","0",""
"85433","2020-11-14 22:29:19","85466","0","35","<neural-network><rnn><gradient-descent><optimization><genetic-algorithms>","2","1",""
"85435","2020-11-15 00:17:00","85484","1","31","<statistics><multiclass-classification><performance><f1score>","1","0",""
"85437","2020-11-15 02:45:16","","0","44","<neural-network><multilabel-classification>","1","6",""
"85438","2020-11-15 05:26:08","","0","10","<linear-regression><k-means>","0","0",""
"85439","2020-11-15 07:24:21","86314","4","42","<recommender-system>","1","0","1"
"85441","2020-11-15 11:29:38","","0","44","<machine-learning><python><classification><logistic-regression>","0","0","1"
"85442","2020-11-15 12:14:51","","0","16","<python><deep-learning><keras><tensorflow><cnn>","0","0",""
"85443","2020-11-15 13:43:43","","0","24","<machine-learning><machine-learning-model>","0","0",""
"85447","2020-11-15 15:36:00","85662","1","103","<deep-learning><tensorflow><lstm><pooling><averagepooling1d>","1","0",""
"85450","2020-11-15 16:57:28","","0","46","<python><scikit-learn><grid-search><gridsearchcv>","1","0",""
"85451","2020-11-15 16:58:48","85989","0","24","<recommender-system>","1","0",""
"85453","2020-11-15 17:37:55","85459","1","26","<machine-learning><class-imbalance><ranking><learning-to-rank>","1","0","1"
"85454","2020-11-15 17:39:17","","3","40","<machine-learning><python><classification><scikit-learn><random-forest>","1","0",""
"85455","2020-11-15 18:01:43","","0","27","<python><q-learning><openai-gym>","0","0",""
"85456","2020-11-15 18:05:07","85479","1","27","<machine-learning><pytorch><hyperparameter-tuning><metric>","1","0",""
"85461","2020-11-15 19:18:27","","0","36","<python><deep-learning><keras><cnn><image-preprocessing>","1","6",""
"85464","2020-11-15 19:43:39","","1","32","<keras><lstm><activation-function><stacked-lstm>","0","0","1"
"85467","2020-11-15 22:07:28","","0","22","<classification><algorithms><prediction>","1","0",""
"85476","2020-11-16 01:55:44","","2","38","<classification><cross-validation><class-imbalance>","1","3",""
"85477","2020-11-16 05:22:16","","0","29","<machine-learning><pandas><preprocessing><normalization>","2","0","1"
"85480","2020-11-16 08:30:42","","1","36","<machine-learning><pattern-recognition>","2","0","1"
"85485","2020-11-16 09:53:55","","0","23","<encoding>","1","0",""
"85486","2020-11-16 09:54:05","85489","0","35","<deep-learning><transformer><language-model>","1","1",""
"85488","2020-11-16 10:24:29","85495","1","15","<python><scikit-learn><random-forest><encoding>","1","1",""
"85490","2020-11-16 11:11:51","","0","27","<machine-learning><svm>","1","0",""
"85491","2020-11-16 11:12:06","85493","1","20","<visualization><data-analysis>","1","0",""
"85494","2020-11-16 13:21:22","","0","11","<neural-network><keras><tensorflow><r><machine-learning-model>","0","0",""
"85496","2020-11-16 13:35:52","","0","8","<classification><naive-bayes-classifier>","0","1",""
"85497","2020-11-16 14:24:01","","-1","22","<machine-learning><neural-network><classification><class-imbalance>","1","0",""
"85499","2020-11-16 14:59:32","","-1","34","<machine-learning><scikit-learn><decision-trees>","1","2",""
"85500","2020-11-16 15:54:50","","0","18","<bagging>","1","0",""
"85503","2020-11-16 17:07:19","","0","18","<machine-learning><random-forest><ensemble-modeling><ensemble-learning>","2","0",""
"74633","2020-05-22 08:05:50","","0","51","<machine-learning><nlp>","0","6",""
"74634","2020-05-22 08:22:02","74672","1","21","<ensemble-modeling>","1","0","1"
"74635","2020-05-22 08:56:15","","1","20","<python><dataset><sampling><distribution><multivariate-distribution>","1","0",""
"74636","2020-05-22 09:30:43","74648","1","28","<machine-learning><unsupervised-learning><supervised-learning>","1","0",""
"74638","2020-05-22 10:19:45","74662","2","84","<annotation><labelling>","1","0","2"
"74640","2020-05-22 10:43:25","74645","0","51","<machine-learning><python><nlp><spacy>","1","0",""
"74643","2020-05-22 12:38:00","","1","22","<markov-hidden-model>","2","0",""
"74647","2020-05-22 12:53:12","","2","141","<python><reinforcement-learning><pytorch><actor-critic>","0","1",""
"74654","2020-05-22 15:03:34","","0","103","<python><feature-selection><unsupervised-learning>","0","0",""
"74658","2020-05-22 16:01:17","74659","0","37","<machine-learning><machine-learning-model><algorithms>","1","0",""
"74660","2020-05-22 16:46:47","","0","37","<python><jupyter>","0","2",""
"74661","2020-05-22 16:55:01","74665","1","460","<neural-network><keras><feature-selection><feature-engineering><correlation>","3","0","1"
"74663","2020-05-22 17:07:29","","0","24","<time-series><training><sampling><data-augmentation>","0","0",""
"74666","2020-05-22 17:26:03","74726","0","730","<tensorflow><gpu><generative-models>","1","0",""
"74667","2020-05-22 18:02:06","","2","49","<python><arima><statsmodels>","2","0",""
"74671","2020-05-22 20:36:19","","0","9","<association-rules>","0","0",""
"74673","2020-05-22 21:11:45","74678","1","25","<neural-network><deep-learning><reinforcement-learning><dqn>","1","0",""
"74675","2020-05-22 21:18:47","74676","1","18","<decision-trees>","1","0",""
"74677","2020-05-22 22:44:46","","0","18","<machine-learning><neural-network><linear-regression><machine-learning-model>","0","0",""
"74680","2020-05-23 01:16:28","75884","0","23","<python><nlp><sentiment-analysis><nltk>","1","0",""
"74682","2020-05-23 04:54:25","74686","8","637","<scikit-learn><random-forest><overfitting>","2","0",""
"74683","2020-05-23 06:35:29","","0","35","<python><pandas><visualization><matplotlib>","1","0",""
"74688","2020-05-23 08:30:24","","1","50","<machine-learning><neural-network><deep-learning><classification><nlp>","0","0","2"
"74689","2020-05-23 08:47:16","","0","12","<cnn><autoencoder>","0","0",""
"74690","2020-05-23 09:13:56","","0","14","<correlation><pearsons-correlation-coefficient><kendalls-tau-coefficient><spearmans-rank-correlation>","0","1",""
